Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
pronájem,bytu,1,k,28,11410,"Děčínská, Praha 8 - Střížkov",1
pronájem,bytu,1,k,32,8870,"Děčínská, Praha 8 - Střížkov",1
pronájem,bytu,5,k,222,72000,"Šárecká, Praha 6 - Dejvice, okres Praha",1
pronájem,bytu,4,k,142,109800,"Laubova, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,93,39800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,2,k,34,24000,"Belgická, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,82,35000,"V chaloupkách, Praha 9 - Hloubětín, okres Praha",1
pronájem,bytu,4,k,142,35000,"Žerotínova, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,2,k,55,20005,"Na Větrníku, Praha 6 - Břevnov",1
pronájem,bytu,3,1,85,25000,"Jitravská, Praha 8 - Střížkov",1
0,0,0,0,0,45000,"Nad Rokoskou, Praha 8 - Libeň",1
pronájem,bytu,3,1,107,50000,"Polská, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,58,30000,"Sanderova, Praha 7 - Holešovice",1
pronájem,bytu,2,1,55,24000,"U Blaženky, Praha 5 - Smíchov",1
pronájem,bytu,1,1,36,17500,"U Blaženky, Praha 5 - Smíchov",1
pronájem,bytu,3,k,115,0,"Šiklové, Praha 5 - Smíchov",1
pronájem,bytu,5,k,212,150000,"Pařížská, Praha 1 - Josefov, okres Praha",1
pronájem,bytu,3,1,133,48000,"Břehová, Praha 1 - Josefov",1
pronájem,bytu,3,k,107,60564,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,4,k,110,55517,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,1,k,35,22000,"Sázavská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,128,34900,"Na Zatlance, Praha 5 - Smíchov",1
pronájem,bytu,1,k,31,24000,"Na slupi, Praha 2 - Nové Město",1
pronájem,bytu,3,k,80,40000,"Sázavská, Praha 2 - Vinohrady",1
pronájem,bytu,4,k,108,38400,"Legerova, Praha 2 - Nové Město",1
pronájem,bytu,4,1,131,58000,"Biskupská, Praha 1 - Nové Město",1
pronájem,bytu,3,1,84,27000,"Na Březince, Praha 5 - Smíchov",1
pronájem,bytu,2,1,55,21000,"U Blaženky, Praha 5 - Smíchov",1
pronájem,bytu,2,k,48,24000,"Lublaňská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,87,26900,"Tusarova, Praha 7 - Holešovice",1
pronájem,bytu,2,k,60,31500,"Jana Masaryka, Praha 2 - Vinohrady, okres Praha",1
0,0,0,0,0,65000,"V háji, Praha 7 - Holešovice",1
pronájem,bytu,2,k,50,24000,"Sokolovská, Praha 8 - Karlín",1
pronájem,bytu,2,k,73,35210,"Újezd, Praha 5 - Malá Strana, okres Praha",1
pronájem,bytu,2,k,62,19000,"Kamelova, Praha 10 - Záběhlice, okres Praha",1
pronájem,bytu,2,k,37,18000,"Na Větrníku, Praha 6 - Břevnov",1
pronájem,bytu,2,k,34,18000,"Na Větrníku, Praha 6 - Břevnov",1
pronájem,bytu,2,k,38,17000,"U Šumavy, Praha 10 - Dolní Měcholupy",1
pronájem,bytu,2,k,80,37000,"Lazarská, Praha 1 - Nové Město",1
pronájem,bytu,2,k,44,21000,"Na dlouhém lánu, Praha 6 - Vokovice",1
pronájem,bytu,2,k,52,18000,"Baarové, Praha 5 - Hlubočepy",1
pronájem,bytu,3,k,100,36000,"Tibetská, Praha 6 - Vokovice, okres Praha",1
pronájem,bytu,2,k,48,26500,"U lužického semináře, Praha 1 - Malá Strana",1
pronájem,bytu,2,k,53,19000,"Ondrákové, Praha 5 - Hlubočepy",1
pronájem,bytu,1,k,23,15000,"Bělehradská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,100,34000,"Klapkova, Praha 8 - Kobylisy",1
pronájem,bytu,4,1,174,72000,"Vlašská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,2,1,55,25500,"Odborů, Praha 2 - Nové Město, okres Praha",1
pronájem,bytu,1,k,30,15000,"K Barrandovu, Praha 5 - Hlubočepy",1
pronájem,bytu,4,k,122,50470,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,62,24500,"K učilišti, Praha 10 - Štěrboholy",1
pronájem,bytu,3,k,59,24500,"Trojdílná, Praha 5 - Košíře",1
pronájem,bytu,1,k,26,14750,"Rašínovo nábřeží, Praha 2 - Nové Město",1
pronájem,bytu,4,k,100,45000,"Freyova, Praha 9 - Vysočany",1
pronájem,bytu,3,k,80,36000,"Freyova, Praha 9 - Vysočany",1
pronájem,bytu,2,k,58,30000,"Elišky Peškové, Praha 5 - Smíchov, okres Praha",1
pronájem,bytu,2,k,57,24500,"Freyova, Praha 9 - Vysočany",1
pronájem,bytu,1,k,33,18000,"Freyova, Praha 9 - Vysočany",1
pronájem,bytu,3,k,103,35000,"Tibetská, Praha 6 - Vokovice, okres Praha",1
pronájem,bytu,2,k,48,18500,"Kryšpínova, Praha 10 - Dolní Měcholupy",1
0,0,0,0,0,100000,Praha 1,1
pronájem,bytu,3,k,117,0,"Šiklové, Praha",1
pronájem,bytu,4,k,163,50000,"Chuchelská, Praha 4 - Modřany",1
pronájem,bytu,2,1,44,15500,"Strašnická, Praha 10 - Hostivař",1
pronájem,bytu,1,k,30,16000,"K Barrandovu, Praha 5 - Hlubočepy",1
pronájem,bytu,1,k,30,15500,"K Barrandovu, Praha 5 - Hlubočepy",1
pronájem,bytu,2,k,57,24000,"Kolbenova, Praha 9 - Vysočany",1
pronájem,bytu,3,k,80,28000,"Kolbenova, Praha 9 - Vysočany",1
0,0,0,0,0,14300,"Na šachtě, Praha 7 - Holešovice",1
pronájem,bytu,2,k,48,26000,"Na Kozačce, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,110,45000,"Povltavská, Praha",1
0,0,0,0,0,15500,"Na šachtě, Praha 7 - Holešovice",1
pronájem,bytu,5,k,222,72000,"Šárecká, Praha 6 - Dejvice",1
pronájem,bytu,2,k,114,32000,"Tomášská, Praha 1 - Malá Strana",1
pronájem,bytu,2,k,39,17000,"Nad Kolčavkou, Praha 9 - Libeň",1
pronájem,bytu,3,k,95,36500,"Korunní, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,66,33000,"Kačírkova, Praha 5 - Jinonice",1
pronájem,bytu,2,k,50,33000,"Holečkova, Praha 5 - Košíře",1
pronájem,bytu,3,k,110,45000,"Povltavská, Praha 7 - Troja, okres Praha",1
pronájem,bytu,1,k,49,33790,"Petrská, Praha 1 - Nové Město, okres Praha",1
0,0,0,0,0,8500,"Sladovnická, Praha 4 - Šeberov",1
pronájem,bytu,3,k,54,26000,"N. A. Někrasova, Praha 6 - Bubeneč",1
pronájem,bytu,1,1,52,17900,"Volutová, Praha 5 - Stodůlky",1
pronájem,bytu,3,k,73,41000,"Hroznová, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,4,k,142,113103,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,93,40982,"náměstí Jiřího z Poděbrad, Praha 2 - Vinohrady",1
pronájem,bytu,4,k,142,109800,"Laubova, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,93,39800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,147,53000,"Londýnská, Praha 2 - Vinohrady",1
pronájem,bytu,4,k,120,47947,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,71,53000,"Holečkova, Praha 5 - Smíchov",1
pronájem,bytu,2,k,70,52000,"Holečkova, Praha 5 - Smíchov",1
pronájem,bytu,4,k,138,40000,"Naardenská, Praha 6 - Liboc, okres Praha",1
pronájem,bytu,2,k,60,29900,"Perucká, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,74,24500,Praha 5 - Stodůlky,1
pronájem,bytu,4,k,135,38000,"Újezd, Praha 1 - Malá Strana",1
pronájem,bytu,4,1,126,43800,"Záhřebská, Praha 2 - Vinohrady",1
pronájem,bytu,1,k,30,22000,"Na slupi, Praha 2 - Nové Město",1
pronájem,bytu,2,k,52,20000,"Jurkovičova, Praha 4 - Háje, okres Praha",1
pronájem,bytu,2,k,52,23000,"U Blaženky, Praha 5 - Smíchov",1
pronájem,bytu,2,k,74,25000,Praha 5 - Stodůlky,1
pronájem,bytu,5,k,155,65000,"Breitfeldova, Praha 8 - Karlín",1
pronájem,bytu,3,k,98,50470,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,1,73,41000,"Hroznová, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,1,k,23,15000,"Suchdolské náměstí, Praha 6 - Suchdol",1
pronájem,bytu,2,k,67,32000,"Plzeňská, Praha",1
pronájem,bytu,2,k,49,23600,"Gollové, Praha 5 - Hlubočepy",1
pronájem,bytu,3,k,167,45000,"U zdravotního ústavu, Praha 10 - Vinohrady",1
pronájem,bytu,3,k,95,64800,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,94,50470,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,5,1,172,90976,"Ibsenova, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,95,38000,"Čelakovského sady, Praha 2 - Vinohrady",1
pronájem,bytu,1,1,40,23000,"Máchova, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,4,k,210,39900,"Donská, Praha 10 - Vršovice",1
pronájem,bytu,2,k,48,16500,"Bulharská, Praha 10 - Vršovice",1
pronájem,bytu,1,k,23,15500,"Lisabonská, Praha 9 - Vysočany",1
0,0,0,0,0,18169,"Chodská, Praha 2 - Vinohrady",1
pronájem,bytu,1,1,46,15500,"náměstí Jiřího z Lobkovic, Praha 3 - Vinohrady",1
pronájem,bytu,4,1,90,37000,"Karmelitská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,3,1,81,42000,"Na Kampě, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,3,k,108,60000,"Soukenická, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,4,k,90,37000,"Karmelitská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,1,k,51,19500,"Skloněná, Praha 9 - Vysočany",1
pronájem,bytu,5,1,220,65000,"Nad Petruskou, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,129,65611,"Truhlářská, Praha 1 - Nové Město",1
pronájem,bytu,3,k,106,65611,"Italská, Praha",1
pronájem,bytu,2,k,47,18900,"Radhošťská, Praha 3 - Žižkov",1
pronájem,bytu,4,k,141,59000,"Mlynářská, Praha 1 - Nové Město",1
pronájem,bytu,3,1,81,42000,"Vlašská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,2,1,94,38000,"Vlašská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,5,k,253,75000,"Na Poříčí, Praha 1 - Nové Město",1
pronájem,bytu,2,1,90,19500,"Hoštická, Praha 4 - Písnice",1
pronájem,bytu,3,k,70,18000,"Ortenovo náměstí, Praha 7 - Holešovice, okres Hlavní město Praha",1
pronájem,bytu,2,k,59,25000,"Jana Přibíka, Praha 9 - Vysočany",1
pronájem,bytu,2,k,90,63490,"Petrská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,1,k,34,38590,"Petrská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,58,35000,"Krocínova, Praha 1 - Staré Město",1
pronájem,bytu,2,k,26,25000,"Mozartova, Praha 5 - Smíchov",1
pronájem,bytu,2,k,46,17000,"Velké Kunratické, Praha 4 - Kunratice, okres Praha",1
pronájem,bytu,5,k,215,57000,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,1,k,29,19500,"Pernerova, Praha",1
pronájem,bytu,3,k,77,32806,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,3,1,132,64000,"Malostranské nábřeží, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,2,k,58,28000,"Vokáčova, Praha 4 - Michle, okres Praha",1
pronájem,bytu,2,k,153,29500,"Vokáčova, Praha 4 - Michle, okres Praha",1
pronájem,bytu,1,k,100,27000,"Tržiště, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,2,k,77,21900,"Jindřicha Plachty, Praha 5 - Smíchov, okres Praha",1
pronájem,bytu,5,1,200,49000,"Musílkova, Praha 5 - Košíře",1
pronájem,bytu,3,k,87,50000,"Melantrichova, Praha 1 - Staré Město",1
pronájem,bytu,3,k,93,49800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,56,39800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,4,k,56,124800,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,4,k,174,90000,"Holečkova, Praha 5 - Smíchov",1
pronájem,bytu,3,k,93,52363,"náměstí Jiřího z Poděbrad, Praha 2 - Vinohrady",1
pronájem,bytu,1,k,37,12000,"Londýnská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,4,k,116,39000,"Na Neklance, Praha 5 - Smíchov",1
pronájem,bytu,4,1,150,98000,"Dřevná, Praha 2 - Nové Město",1
pronájem,bytu,4,1,150,98000,"Dřevná, Praha 2 - Nové Město",1
pronájem,bytu,2,k,42,15000,"Za Strahovem, Praha 6 - Břevnov, okres Praha",1
pronájem,bytu,4,k,141,40000,"Naardenská, Praha 6 - Liboc, okres Praha",1
pronájem,bytu,4,1,150,98000,"Dřevná, Praha 2 - Nové Město",1
pronájem,bytu,3,k,128,55517,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,1,k,22,12000,"U Vlachovky, Praha 8 - Libeň",1
pronájem,bytu,1,k,28,15000,"Na žertvách, Praha 8 - Libeň",1
pronájem,bytu,2,1,77,39000,"Vladislavova, Praha 1 - Nové Město",1
pronájem,bytu,2,k,36,19990,"Národní obrany, Praha 6 - Bubeneč",1
pronájem,bytu,2,k,55,25000,"Jankovcova, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,4,k,177,120000,"Na hrobci, Praha 2 - Nové Město",1
pronájem,bytu,3,1,145,90000,"Na hrobci, Praha 2 - Nové Město",1
pronájem,bytu,1,1,40,23000,"Máchova, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,4,k,123,51000,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,68,24000,"Na dědinách, Praha 4 - Michle, okres Praha",1
pronájem,bytu,2,k,52,35000,"Šmeralova, Praha 7 - Bubeneč, okres Praha",1
pronájem,bytu,2,k,52,30000,"Šmeralova, Praha 7 - Bubeneč",1
pronájem,bytu,1,k,31,15500,"Mantovská, Praha 10 - Horní Měcholupy",1
pronájem,bytu,1,k,28,16500,"Bassova, Praha 9 - Vysočany",1
pronájem,bytu,2,k,58,19000,"Veletržní, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,1,k,46,22500,"Čajkovského, Praha 3 - Žižkov",1
pronájem,bytu,4,k,150,90000,"Karlova, Praha 1 - Staré Město, okres Praha",1
pronájem,bytu,1,k,41,25235,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,5,1,184,70000,"Na Poříčí, Praha 1 - Nové Město",1
pronájem,bytu,4,1,210,80000,"Pod kaštany, Praha 6 - Bubeneč",1
pronájem,bytu,3,k,110,52994,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,2,k,45,38000,"Holečkova, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,1,k,25,29000,"Holečkova, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,1,1,38,33000,"Holečkova, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,2,k,60,57700,"Belgická, Praha 2 - Vinohrady",1
pronájem,bytu,2,1,73,39000,"Vlašská, Praha 1 - Malá Strana",1
pronájem,bytu,1,k,30,20500,"Na slupi, Praha 2 - Nové Město",1
pronájem,bytu,4,k,134,32900,"Budečská, Praha 2 - Vinohrady",1
pronájem,bytu,1,k,30,32000,"Holečkova, Praha 5 - Košíře",1
pronájem,bytu,2,k,47,16000,"Čistovická, Praha 6 - Řepy, okres Praha",1
pronájem,bytu,2,k,46,22000,"Nechvílova, Praha 4 - Chodov",1
pronájem,bytu,3,k,98,50470,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,98,50470,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,146,55000,"Na Maninách, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,3,k,107,58041,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,4,1,184,129000,"Pařížská, Praha 1 - Josefov",1
pronájem,bytu,5,k,252,0,"Pařížská, Praha 1 - Josefov",1
pronájem,bytu,1,k,38,25235,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,72,20000,"Chudenická, Praha 10 - Hostivař, okres Praha",1
pronájem,bytu,3,k,110,52994,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,98,55517,"Italská, Praha 2 - Vinohrady",1
0,0,0,0,0,16000,Praha 4 - Michle,1
pronájem,bytu,1,k,41,31544,Praha 2 - Vinohrady,1
pronájem,bytu,3,k,107,63088,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,2,1,73,39000,"Vlašská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,2,1,94,38000,"Vlašská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,1,k,38,25235,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,74,19900,"Pod Harfou, Praha 9 - Vysočany, okres Praha",1
pronájem,bytu,3,k,68,17000,"Papírníkova, Praha 4 - Kamýk, okres Praha",1
pronájem,bytu,3,k,72,23000,"Kodaňská, Praha 10 - Vršovice, okres Praha",1
0,0,0,0,0,19500,Praha 5,1
0,0,0,0,0,15000,Praha 4 - Modřany,1
pronájem,bytu,2,1,73,39000,"Vlašská, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,3,k,95,75200,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,4,k,142,115800,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,88,19500,"Toužimská, Praha 9 - Kbely, okres Praha",1
pronájem,bytu,3,1,80,18000,"Petřínská, Praha 5 - Malá Strana, okres Praha",1
pronájem,bytu,2,k,69,27000,"Vyšehradská, Praha 2 - Nové Město",1
pronájem,bytu,2,k,58,24000,"Vokáčova, Praha 4 - Michle",1
pronájem,bytu,2,1,73,15000,"Bubenská, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,5,k,1,55000,"Koubkova, Praha 2",1
pronájem,bytu,3,k,112,49000,"Milevská, Praha 4 - Podolí",1
pronájem,bytu,2,k,58,28000,"Vokáčova, Praha 4 - Michle, okres Praha",1
pronájem,bytu,3,1,108,38000,"Odborů, Praha 2 - Nové Město, okres Praha",1
pronájem,bytu,3,k,96,39000,"Odborů, Praha 2 - Nové Město, okres Praha",1
pronájem,bytu,5,k,133,50000,"Naskové, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,3,k,122,42000,"Gotthardská, Praha 6 - Bubeneč, okres Praha",1
pronájem,bytu,3,k,73,36400,"Hroznová, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,4,1,140,65000,"Štupartská, Praha 1 - Staré Město, okres Praha",1
pronájem,bytu,3,1,103,39000,"Anny Letenské, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,116,54800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,154,59800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,90,39800,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,80,32670,"Korunní, Praha 10 - Vinohrady, okres Praha",1
pronájem,bytu,2,k,153,29500,"Vokáčova, Praha 4 - Michle, okres Praha",1
pronájem,bytu,3,k,116,50000,"Laubova, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,109,45000,"Laubova, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,4,1,200,80000,"Veleslavínova, Praha 1 - Staré Město, okres Praha",1
pronájem,bytu,3,k,145,48000,"Povltavská, Praha 7 - Troja, okres Praha",1
pronájem,bytu,3,k,80,41100,"Vyšehradská, Praha 2 - Nové Město",1
pronájem,bytu,3,k,56,31000,"Vyšehradská, Praha 2 - Nové Město",1
0,0,0,0,0,8500,"Jesenice - Horní Jirčany, okres Praha-západ",2
pronájem,bytu,1,k,33,11300,"Armádní, Milovice - Mladá, okres Nymburk",2
pronájem,bytu,3,k,154,24990,"Na Fialce, Říčany, okres Praha-východ",2
pronájem,bytu,2,k,49,13600,"Velvarská, Horoměřice, okres Praha-západ",2
pronájem,bytu,1,k,24,11900,"Vašíčkova, Kladno",2
pronájem,bytu,1,k,37,9500,"Dr. Antonína Dvořáka, Nymburk",2
pronájem,bytu,3,1,68,16000,"Sídliště II, Kamenice, okres Praha-východ",2
pronájem,bytu,2,k,55,16000,"Okrouhlo, okres Praha-západ",2
pronájem,bytu,3,k,71,14990,"Topolová, Milovice - Mladá, okres Nymburk",2
pronájem,bytu,2,k,55,16490,"Komenského, Šestajovice, okres Praha-východ",2
pronájem,bytu,2,k,42,13490,"Na Radouči, Mladá Boleslav - Mladá Boleslav II",2
pronájem,bytu,1,k,34,9990,"Předměřice nad Jizerou, okres Mladá Boleslav",2
pronájem,bytu,2,k,61,16490,"Na Cihelně, Klíčany, okres Praha-východ",2
pronájem,bytu,2,k,53,19990,"Velvarská, Horoměřice, okres Praha-západ",2
pronájem,bytu,2,k,57,15490,"Nerudova, Mladá Boleslav - Mladá Boleslav II",2
pronájem,bytu,3,1,71,14990,"Družstevní, Bystřice, okres Benešov",2
pronájem,bytu,2,1,55,12990,"Štefánikova, Kralupy nad Vltavou - Lobeček, okres Mělník",2
pronájem,bytu,3,1,70,12490,"Dlouhá, Příbram - Příbram III",2
pronájem,bytu,2,k,45,14990,"17. listopadu, Mladá Boleslav - Mladá Boleslav II",2
pronájem,bytu,4,1,94,15490,"Školní, Příbram - Příbram VIII",2
pronájem,bytu,2,1,49,11990,"K Dolánkám, Český Brod, okres Kolín",2
pronájem,bytu,2,k,58,11490,"Topolová, Milovice - Mladá, okres Nymburk",2
pronájem,bytu,2,k,54,13490,"Polská, Kladno - Kročehlavy",2
pronájem,bytu,2,k,60,18990,"Pražská, Mladá Boleslav - Mladá Boleslav III",2
pronájem,bytu,1,k,35,13990,"Pražská, Mladá Boleslav - Mladá Boleslav III",2
pronájem,bytu,2,k,34,10490,"Palackého, Jílové u Prahy, okres Praha-západ",2
pronájem,bytu,1,k,17,8500,"Wolkerova, Kladno - Kročehlavy",2
pronájem,bytu,3,1,96,16000,"V úvoze, Roztoky, okres Praha-západ",2
pronájem,bytu,1,k,30,16000,"Vrábská, Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem, okres Praha-východ",2
pronájem,bytu,4,1,75,16490,"Na Dolíkách, Slaný, okres Kladno",2
pronájem,bytu,1,k,41,11999,"U Pivovaru, Benešov",2
pronájem,bytu,2,k,50,13500,"Na Radouči, Mladá Boleslav - Mladá Boleslav II",2
pronájem,bytu,3,k,99,22000,"Husova, Poděbrady - Poděbrady II, okres Nymburk",2
pronájem,bytu,3,k,69,14500,"Pod strání, Kačice, okres Kladno",2
pronájem,bytu,3,k,61,17000,"Na Radouči, Mladá Boleslav - Mladá Boleslav II",2
pronájem,bytu,4,k,93,18000,"Husova, Řevničov, okres Rakovník",2
pronájem,bytu,2,1,118,18000,"Pod Bučinou, Řitka, okres Praha-západ",2
pronájem,bytu,3,1,76,13500,"Dr. Vrbenského, Kladno",2
pronájem,bytu,3,1,65,16100,"Družstevní, Vlašim, okres Benešov",2
pronájem,bytu,1,k,31,10100,"Havlíčkova, Vlašim, okres Benešov",2
pronájem,bytu,3,k,72,16990,"Na Burse, Benátky nad Jizerou - Benátky nad Jizerou II, okres Mladá Boleslav",2
pronájem,bytu,2,k,59,21300,"Bradlecká, Kosmonosy, okres Mladá Boleslav",2
pronájem,bytu,2,k,58,13900,"Zborovská, Kolín - Kolín II",2
pronájem,bytu,2,1,66,11000,"28. října, Příbram - Příbram VII",2
pronájem,bytu,2,k,43,12211,"Průběžná, Příbram - Příbram III",2
pronájem,bytu,1,k,57,13500,"Husova, Poděbrady - Poděbrady II, okres Nymburk",2
pronájem,bytu,1,1,49,9500,"28. října, Příbram - Příbram VII",2
pronájem,bytu,3,1,106,20000,"Cukrovarská, Poděbrady - Poděbrady II, okres Nymburk",2
pronájem,bytu,2,k,58,12000,"Rakouská, Milovice - Mladá, okres Nymburk",2
pronájem,bytu,2,k,45,11000,"J. Hory, Kladno",2
pronájem,bytu,2,k,42,9990,"Velizská, Zdice, okres Beroun",2
pronájem,bytu,1,k,34,8000,"Tachlovice, okres Praha-západ",2
pronájem,bytu,2,1,50,14000,"S. K. Neumanna, Stochov, okres Kladno",2
pronájem,bytu,4,k,121,18999,"Dr. Janského, Černošice, okres Praha-západ",2
pronájem,bytu,2,k,57,22000,"Anežky České, Dobřichovice, okres Praha-západ",2
pronájem,bytu,2,1,65,16000,"Havlíčkova, Mladá Boleslav - Mladá Boleslav II",2
pronájem,bytu,5,1,130,30000,"Jižní, Poděbrady - Poděbrady III, okres Nymburk",2
pronájem,bytu,1,k,40,13500,"Pražská, Nehvizdy, okres Praha-východ",2
pronájem,bytu,1,k,20,8300,"Bezová, Jesenice - Horní Jirčany, okres Praha-západ",2
pronájem,bytu,2,1,52,12900,"Sídliště, Lysá nad Labem, okres Nymburk",2
pronájem,bytu,2,k,50,14000,"Husovo náměstí, Rakovník - Rakovník I",2
pronájem,bytu,3,1,73,15000,"Anglická, Kladno - Kročehlavy",2
pronájem,bytu,2,1,60,12000,"Armádní, Milovice - Mladá, okres Nymburk",2
pronájem,bytu,2,k,68,14000,"Armádní, Milovice - Mladá, okres Nymburk",2
pronájem,bytu,3,1,57,13000,"Slapy, okres Praha-západ",2
pronájem,bytu,2,1,57,11860,"třída Osvobození, Příbram - Příbram VII",2
